Accuracy,Precision,Recall,F1,AUROC,Kappa,MCC,Balanced accuracy,algorithm,Evaluation,fold,cancer_type,classes,pos_class,variant_group,variant_type,breakpoint_type
0.8041237113402062,0.8390804597701149,0.9358974358974359,0.8848484848484849,0.7004048582995952,0.24249897246198104,0.2597994862026544,0.599527665317139,kNN,Cross-validation,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,clustering
0.8020833333333334,0.8295454545454546,0.948051948051948,0.8848484848484849,0.7799043062200958,0.20279720279720292,0.2286017192381771,0.5792891319207109,RF,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,clustering
0.78125,0.8043478260869565,0.961038961038961,0.8757396449704141,0.7682843472317157,0.01945525291828787,0.02725736835594769,0.5068352699931647,NB,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,clustering
0.7916666666666666,0.8275862068965517,0.935064935064935,0.8780487804878049,0.8017771701982228,0.18158567774936063,0.19901076051177527,0.5727956254272044,LR,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,clustering
0.8020833333333334,0.8222222222222222,0.961038961038961,0.8862275449101796,0.7874231032125769,0.16022099447513816,0.19576281676647275,0.5594668489405331,kNN,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,clustering
0.84375,0.8522727272727273,0.974025974025974,0.9090909090909091,0.7576896787423103,0.37062937062937074,0.41778934895253056,0.6449077238550922,RF,Cross-validation,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,clustering
0.8125,0.8241758241758241,0.974025974025974,0.8928571428571428,0.7163362952836637,0.18259224219489134,0.23655353782670033,0.5659603554340397,NB,Cross-validation,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,clustering
0.84375,0.8522727272727273,0.974025974025974,0.9090909090909091,0.7908407382091592,0.37062937062937074,0.41778934895253056,0.6449077238550922,LR,Cross-validation,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,clustering
0.8333333333333334,0.8588235294117647,0.948051948051948,0.9012345679012346,0.6725905673274094,0.3761169780666126,0.3958703932512664,0.6582365003417635,kNN,Cross-validation,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,clustering
0.8041237113402062,0.8625,0.8961038961038961,0.8789808917197451,0.7840909090909091,0.3664489515297352,0.3682963327181786,0.673051948051948,RF,Cross-validation,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8144329896907216,0.8172043010752689,0.987012987012987,0.8941176470588236,0.6714285714285715,0.19464944649446492,0.2787729462070095,0.5685064935064935,NB,Cross-validation,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8041237113402062,0.8152173913043478,0.974025974025974,0.8875739644970413,0.7253246753246753,0.17168539325842702,0.2269311379891392,0.562012987012987,LR,Cross-validation,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7525773195876289,0.8192771084337349,0.8831168831168831,0.85,0.730844155844156,0.14974433893352812,0.15324645489258062,0.5665584415584415,kNN,Cross-validation,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7731958762886598,0.8255813953488372,0.9102564102564102,0.8658536585365854,0.676450742240216,0.1436597110754414,0.15117617784070878,0.560391363022942,RF,Cross-validation,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8144329896907216,0.8191489361702128,0.9871794871794872,0.8953488372093025,0.8380566801619433,0.13564356435643554,0.21191998335355217,0.546221322537112,NB,Cross-validation,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.845360824742268,0.8461538461538461,0.9871794871794872,0.9112426035502958,0.8421052631578948,0.33773327264451525,0.4124330752480109,0.6251686909581646,LR,Cross-validation,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8144329896907216,0.8488372093023255,0.9358974358974359,0.8902439024390244,0.7189608636977058,0.2993579454253612,0.3150207504725384,0.6258434547908232,kNN,Cross-validation,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7835051546391752,0.8433734939759037,0.8974358974358975,0.8695652173913043,0.7068151147098515,0.2367928062944923,0.24080190413363411,0.606612685560054,RF,Cross-validation,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7938144329896907,0.8085106382978723,0.9743589743589743,0.8837209302325582,0.676450742240216,0.03960396039603942,0.06187444769446778,0.5134952766531714,NB,Cross-validation,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7835051546391752,0.8064516129032258,0.9615384615384616,0.8771929824561403,0.7203103913630229,0.02020202020202011,0.02828288599717346,0.507085020242915,LR,Cross-validation,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8144329896907216,0.8409090909090909,0.9487179487179487,0.891566265060241,0.6771255060728746,0.2645324347093513,0.28982974548810964,0.6059379217273954,kNN,Cross-validation,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7916666666666666,0.8275862068965517,0.935064935064935,0.8780487804878049,0.6425153793574847,0.18158567774936063,0.19901076051177527,0.5727956254272044,RF,Cross-validation,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7916666666666666,0.8,0.987012987012987,0.8837209302325582,0.6209842788790156,-0.020191285866099973,-0.050964719143762556,0.4935064935064935,NB,Cross-validation,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.78125,0.7978723404255319,0.974025974025974,0.8771929824561404,0.6749829118250171,-0.039175257731958624,-0.07245736042567597,0.487012987012987,LR,Cross-validation,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.78125,0.8255813953488372,0.922077922077922,0.8711656441717791,0.5850991114149009,0.16139767054908483,0.17295389272085276,0.5663021189336979,kNN,Cross-validation,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.75,0.8192771084337349,0.8831168831168831,0.85,0.7317156527682844,0.10628394103956551,0.10904046170718004,0.5468215994531784,RF,Cross-validation,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8125,0.8172043010752689,0.987012987012987,0.8941176470588236,0.770334928229665,0.1351351351351351,0.2113048686992219,0.5461380724538619,NB,Cross-validation,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8333333333333334,0.8279569892473119,1.0,0.9058823529411765,0.8257006151742994,0.23123123123123124,0.36156610866311306,0.5789473684210527,LR,Cross-validation,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8333333333333334,0.8674698795180723,0.935064935064935,0.9,0.8328776486671223,0.40418929402637693,0.414672120798838,0.6780587833219411,kNN,Cross-validation,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7938144329896907,0.8352941176470589,0.922077922077922,0.8765432098765432,0.6795454545454546,0.26067073170731714,0.2728762007431377,0.611038961038961,RF,Cross-validation,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8144329896907216,0.8105263157894737,1.0,0.8953488372093024,0.6883116883116883,0.1499513145082767,0.2846974386589162,0.55,NB,Cross-validation,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8247422680412371,0.8191489361702128,1.0,0.9005847953216375,0.7292207792207792,0.21885362387494067,0.3505315113160754,0.575,LR,Cross-validation,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8247422680412371,0.8488372093023255,0.948051948051948,0.8957055214723927,0.7376623376623376,0.35761589403973515,0.3802828647825097,0.6490259740259741,kNN,Cross-validation,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8144329896907216,0.8571428571428571,0.9230769230769231,0.888888888888889,0.671727395411606,0.3310344827586206,0.33958486494551954,0.645748987854251,RF,Cross-validation,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8144329896907216,0.8260869565217391,0.9743589743589743,0.8941176470588235,0.6899460188933872,0.18334892422825066,0.23738488008795558,0.5661268556005398,NB,Cross-validation,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8041237113402062,0.8314606741573034,0.9487179487179487,0.8862275449101796,0.6818488529014844,0.20388768898488108,0.22974597117101786,0.5796221322537112,LR,Cross-validation,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7835051546391752,0.8275862068965517,0.9230769230769231,0.8727272727272727,0.6562078272604589,0.16276202219482117,0.174373892434324,0.5668016194331984,kNN,Cross-validation,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8144329896907216,0.8571428571428571,0.9230769230769231,0.888888888888889,0.7152496626180836,0.3310344827586206,0.33958486494551954,0.645748987854251,RF,Cross-validation,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8041237113402062,0.8041237113402062,1.0,0.8914285714285715,0.7307692307692307,0.0,0.0,0.5,NB,Cross-validation,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8041237113402062,0.8105263157894737,0.9871794871794872,0.8901734104046243,0.7375168690958166,0.060173380928097986,0.11118625675875404,0.5199055330634278,LR,Cross-validation,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7938144329896907,0.8536585365853658,0.8974358974358975,0.875,0.6470985155195681,0.2888563049853372,0.29182303124724385,0.6329284750337382,kNN,Cross-validation,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8229166666666666,0.8488372093023255,0.948051948051948,0.8957055214723927,0.8014354066985646,0.32113144758735435,0.34412475561984107,0.6319207108680793,RF,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7604166666666666,0.8,0.935064935064935,0.8622754491017963,0.6408065618591935,-0.016574585635359185,-0.020251325872393734,0.49384825700615176,NB,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7708333333333334,0.8021978021978022,0.948051948051948,0.8690476190476191,0.7881066302118934,0.0009460737937559971,0.0012256659991020742,0.5003417634996582,LR,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7916666666666666,0.8275862068965517,0.935064935064935,0.8780487804878049,0.7474367737525632,0.18158567774936063,0.19901076051177527,0.5727956254272044,kNN,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8229166666666666,0.8333333333333334,0.974025974025974,0.8982035928143713,0.7604237867395762,0.24861878453038677,0.303769888085906,0.5922761449077238,RF,Cross-validation,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8020833333333334,0.8152173913043478,0.974025974025974,0.8875739644970413,0.7464114832535885,0.11284046692606997,0.1580927364644966,0.5396445659603555,NB,Cross-validation,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8229166666666666,0.8260869565217391,0.987012987012987,0.8994082840236687,0.8004101161995899,0.20622568093385207,0.2889281045730455,0.5724538619275461,LR,Cross-validation,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.7916666666666666,0.8352941176470589,0.922077922077922,0.8765432098765432,0.7467532467532467,0.22014622258326566,0.231708156741022,0.592617908407382,kNN,Cross-validation,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,inv,supervised
0.8556701030927835,0.8795180722891566,0.948051948051948,0.9125,0.8194805194805195,0.504017531044558,0.5158051408579543,0.724025974025974,RF,Cross-validation,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.7835051546391752,0.8888888888888888,0.8311688311688312,0.8590604026845637,0.8055194805194805,0.3946508172362556,0.39881498348656746,0.7155844155844155,NB,Cross-validation,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8041237113402062,0.8625,0.8961038961038961,0.8789808917197451,0.7915584415584415,0.3664489515297352,0.3682963327181786,0.673051948051948,LR,Cross-validation,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8247422680412371,0.8658536585365854,0.922077922077922,0.8930817610062892,0.8224025974025975,0.4100178890876566,0.41633383391299167,0.686038961038961,kNN,Cross-validation,1,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8041237113402062,0.8554216867469879,0.9102564102564102,0.8819875776397516,0.7894736842105263,0.30947920569501686,0.31471894432655345,0.6393387314439946,RF,Cross-validation,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8247422680412371,0.9066666666666666,0.8717948717948718,0.8888888888888887,0.7634952766531714,0.4750079592486469,0.47705972505567035,0.7516869095816464,NB,Cross-validation,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8144329896907216,0.875,0.8974358974358975,0.8860759493670887,0.7631578947368421,0.3865073787772312,0.3874084895544188,0.6855600539811066,LR,Cross-validation,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.7938144329896907,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.7054655870445344,0.3454790823211876,0.34547908232118757,0.6727395411605938,kNN,Cross-validation,2,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8350515463917526,0.8369565217391305,0.9871794871794872,0.9058823529411766,0.8485155195681511,0.274087932647334,0.35486617278454585,0.5988529014844804,RF,Cross-validation,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8556701030927835,0.9102564102564102,0.9102564102564102,0.9102564102564102,0.829284750337382,0.5418353576248314,0.5418353576248313,0.7709176788124157,NB,Cross-validation,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8556701030927835,0.8902439024390244,0.9358974358974359,0.9125,0.9021592442645074,0.5021994134897361,0.5073573005186853,0.7311066126855601,LR,Cross-validation,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8865979381443299,0.8850574712643678,0.9871794871794872,0.9333333333333333,0.8704453441295547,0.5614467735306206,0.6015018612759762,0.7304318488529015,kNN,Cross-validation,3,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.84375,0.8604651162790697,0.961038961038961,0.9079754601226995,0.7826384142173616,0.40099833610648916,0.4297101870693352,0.66473000683527,RF,Cross-validation,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.75,0.8732394366197183,0.8051948051948052,0.8378378378378378,0.7518796992481204,0.29627367135003047,0.3009680516611121,0.6657552973342447,NB,Cross-validation,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.7916666666666666,0.8607594936708861,0.8831168831168831,0.8717948717948718,0.7279562542720438,0.3167259786476868,0.31746791635510313,0.6520847573479152,LR,Cross-validation,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.78125,0.8589743589743589,0.8701298701298701,0.8645161290322582,0.7306903622693096,0.297071129707113,0.2972376931766614,0.6455912508544087,kNN,Cross-validation,4,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8333333333333334,0.8505747126436781,0.961038961038961,0.9024390243902438,0.8530416951469584,0.34526854219948844,0.37840074181816424,0.6384142173615858,RF,Cross-validation,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8229166666666666,0.8658536585365854,0.922077922077922,0.8930817610062892,0.7758031442241968,0.38088012139605465,0.38735628776651443,0.6715652768284347,NB,Cross-validation,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8020833333333334,0.8372093023255814,0.935064935064935,0.8834355828220859,0.8133971291866028,0.24126455906821953,0.2585393241703469,0.5991114149008886,LR,Cross-validation,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8229166666666666,0.8409090909090909,0.961038961038961,0.896969696969697,0.7689678742310321,0.2867132867132868,0.32319553409535384,0.6120984278879016,kNN,Cross-validation,5,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8144329896907216,0.8390804597701149,0.948051948051948,0.8902439024390243,0.7749999999999999,0.3043824701195219,0.3300223680260506,0.624025974025974,RF,Cross-validation,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.7731958762886598,0.8481012658227848,0.8701298701298701,0.8589743589743589,0.7889610389610391,0.28051247471341867,0.28111445128548135,0.6350649350649351,NB,Cross-validation,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8350515463917526,0.8588235294117647,0.948051948051948,0.9012345679012346,0.8493506493506493,0.4085365853658537,0.4276656245564964,0.674025974025974,LR,Cross-validation,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8247422680412371,0.8488372093023255,0.948051948051948,0.8957055214723927,0.7831168831168831,0.35761589403973515,0.3802828647825097,0.6490259740259741,kNN,Cross-validation,6,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8556701030927835,0.8636363636363636,0.9743589743589743,0.9156626506024097,0.8387314439946019,0.4279696714406065,0.4688965309170691,0.6713900134952766,RF,Cross-validation,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.7938144329896907,0.9142857142857143,0.8205128205128205,0.8648648648648648,0.8275978407557354,0.43538998835855647,0.4469372927073693,0.752361673414305,NB,Cross-validation,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.7938144329896907,0.8717948717948718,0.8717948717948718,0.8717948717948718,0.8232118758434549,0.3454790823211876,0.34547908232118757,0.6727395411605938,LR,Cross-validation,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8247422680412371,0.8674698795180723,0.9230769230769231,0.8944099378881989,0.7432523616734144,0.3821656050955413,0.3886359845194728,0.6720647773279352,kNN,Cross-validation,7,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.845360824742268,0.8705882352941177,0.9487179487179487,0.9079754601226994,0.8387314439946019,0.4296354370834967,0.4457140976740485,0.684885290148448,RF,Cross-validation,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.7422680412371134,0.8955223880597015,0.7692307692307693,0.8275862068965517,0.7219973009446693,0.32881262109050646,0.3441631075622791,0.7004048582995952,NB,Cross-validation,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8041237113402062,0.8554216867469879,0.9102564102564102,0.8819875776397516,0.752361673414305,0.30947920569501686,0.31471894432655345,0.6393387314439946,LR,Cross-validation,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8556701030927835,0.872093023255814,0.9615384615384616,0.9146341463414634,0.8373819163292848,0.4550561797752809,0.478865323104368,0.6912955465587045,kNN,Cross-validation,8,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8229166666666666,0.8571428571428571,0.935064935064935,0.8944099378881988,0.9094326725905673,0.35238095238095235,0.3656205023292109,0.651742993848257,RF,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8125,0.8933333333333333,0.8701298701298701,0.881578947368421,0.8609022556390977,0.4319526627218935,0.43281562167620097,0.7245386192754614,NB,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.78125,0.8414634146341463,0.8961038961038961,0.8679245283018868,0.8058783321941215,0.2352048558421852,0.2392040820868914,0.6059466848940533,LR,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8125,0.8641975308641975,0.9090909090909091,0.8860759493670887,0.8735475051264525,0.3585746102449888,0.36227371838393235,0.6650717703349283,kNN,Cross-validation,9,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.8541666666666666,0.8620689655172413,0.974025974025974,0.9146341463414633,0.8010936431989064,0.42710997442455245,0.4680957324713587,0.6712235133287765,RF,Cross-validation,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
0.78125,0.8589743589743589,0.8701298701298701,0.8645161290322582,0.7665755297334245,0.297071129707113,0.2972376931766614,0.6455912508544087,NB,Cross-validation,10,breast,ER+ HER2- vs TNBC,ER+ HER2-,sv,del,quantile
